id,domain,status,purchase_price,renewal_price,attractiveness,demand,length,registrar,created_at,expires_at,status_verified_at
ccd2e0ea-b961-4b4f-bfaa-b6954a547024,invite.fund,available,15.99,,high,low,6,name.com,,,
6b536d40-57ad-4453-a0af-b9b35e3076b2,safe.fund,resell,,,high,medium,4,"Spaceship, Inc.",01/04/2024 15:15,01/04/2027 15:15,17/09/2026 09:58
d342f153-1ecb-48fa-892c-1b3eead6446b,oxford.fund,premium,118.8,118.8,high,low,6,namesilo,,,
4fee920c-d02b-4f1f-9298-31763dcb5933,daft.fund,available,11.98,92.98,high,low,4,namecheap,,,06/08/2026 20:50
1a528c0b-30fe-4089-b99b-a1f51be45ddd,climbable.fund,available,11.98,92.98,medium,low,9,namecheap,,,07/08/2026 00:10
d7893644-eaa7-485e-8291-38b7bf1db9a7,terms.fund,available,15.99,,high,low,5,name.com,,,
b47a574b-39a8-46f6-87ad-c832c6a1bb70,upstage.fund,available,11.98,92.98,high,low,7,namecheap,,,
7e65ed6e-d59e-426e-99fd-0c501aeabd5f,eighter.fund,available,11.98,92.98,medium,low,7,namecheap,,,
2bc62e44-c07b-4151-b522-6b28e39e0bac,lxvi.fund,available,11.98,92.98,medium,low,4,namecheap,,,
c08a85a4-ad3d-451b-bf38-3be50cdf38c2,norfolk.fund,premium,118.8,118.8,high,low,7,namesilo,,,
d673c9f3-3670-4bda-ba50-238bb6dc050d,squirrel.fund,resell,,,high,low,8,"Xiamen ChinaSource Internet Service Co., Ltd",25/11/2021 13:15,25/11/2026 13:15,
b6ce8ad7-2cb0-4387-a19a-bcf71e65020b,hamilton.fund,available,,,high,low,8,,,,
6acbdcc9-411d-4941-9c52-93d8a9213eb6,fuckster.fund,available,15.99,,medium,low,8,name.com,,,
7debc69a-98d3-40b6-832c-74d21d02b3fb,astonish.fund,available,15.99,,high,low,8,name.com,,,
f02b012d-434a-4d8a-ae4e-3dc203811d66,trap.fund,available,15.99,,high,low,4,name.com,,,
982b00b7-4ac3-4ea6-8812-9e740e231ca5,arena.fund,resell,,,high,medium,5,"Xiamen ChinaSource Internet Service Co., Ltd",15/12/2023 15:15,15/12/2026 15:15,
17fab1bd-e9c4-48e0-807e-12d30db56dce,supplied.fund,available,15.99,,medium,low,8,name.com,,,
7019d7de-cbef-46bd-ae65-57c049ce5b99,masters.fund,resell,,,high,low,7,"DNSPod, Inc.",04/08/2024 17:00,04/08/2027 17:00,20/09/2026 11:56
a81bf3eb-d861-4db9-a846-af37d7a03899,stock.fund,premium,500,,high,medium,5,name.com,,,
43dd1fe0-6c28-46e1-ab54-e9c2d4a9bd62,acinous.fund,available,11.98,92.98,medium,low,7,namecheap,,,
a2b47574-7f42-466d-8347-3fead9053c4a,seeds.fund,resell,,,high,low,5,Dynadot Inc,02/02/2026 17:00,02/02/2027 17:00,
698c9480-6f2f-4b3b-aab3-a42e3d9eeb93,who.fund,available,,,medium,low,3,,,,
cf21526f-186f-4e99-aeb7-1d5e7974c6c3,massage.fund,available,15.99,,high,low,7,name.com,,,
62b503a0-a23f-4c36-85bd-144bf17d262a,gregg.fund,available,15.99,,high,low,5,name.com,,,
1b4c0ba7-caa8-4043-bbe5-8151b0c82d6a,boarded.fund,available,15.99,,high,low,7,name.com,,,
bd692264-cd24-45af-b9ac-d2f8ccce594b,encounter.fund,available,15.99,,high,low,9,name.com,,,
9381c996-0ac0-4d65-9742-336660cfcb53,bravo.fund,available,,,high,low,5,,,,
ee77ea46-c690-4ff8-a1be-456dd6ff2787,folder.fund,available,15.99,,high,low,6,name.com,,,
452e4d49-3cda-4d97-a2eb-25811d580ea1,guide.fund,premium,500,,high,low,5,name.com,,,
3779b6b6-3c61-4f73-9ba8-c864bdba5ae0,pinging.fund,available,15.99,,high,low,7,name.com,,,
b2104894-c8ed-447d-bdef-f64e3fa7177e,instagrammable.fund,available,15.99,,medium,low,14,name.com,,,
ced1f47b-e7ce-47ae-997b-80ee1f8d51da,autogenous.fund,available,11.98,92.98,medium,low,10,namecheap,,,07/08/2026 20:16
9ea1f188-395e-40ba-87b4-0fc050bb8c58,provoke.fund,available,15.99,,high,low,7,name.com,,,
